Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.10771780303030302,0.11179577464788731,2.3027150630950928,2.2962905168533325
1,0.15570887445887444,0.20796654929577463,2.277054343904768,2.2460973262786865
2,0.22771239177489178,0.3182218309859155,2.224876744406564,2.199862480163574
3,0.3202110389610389,0.304137323943662,2.174321276800973,2.1426700353622437
4,0.39877570346320346,0.38858934859154926,2.1095695155007497,2.097935914993286
5,0.4386837121212121,0.47612235915492956,2.0713838849748885,2.044123649597168
6,0.5539434523809523,0.5277288732394366,2.0044744866234914,2.001707077026367
7,0.5609104437229437,0.5496258802816901,1.9801369394574846,1.9937942028045654
8,0.6076501623376623,0.6410651408450705,1.9501323189054216,1.9375876784324646
9,0.628821699134199,0.666868397887324,1.928341576031276,1.906719148159027
10,0.7220643939393939,0.7059859154929577,1.879979133605957,1.8900552988052368
11,0.7337662337662338,0.7208406690140845,1.8864020790372575,1.8761593103408813
12,0.7477340367965368,0.746643926056338,1.8547442640577043,1.8603708148002625
13,0.7963000541125541,0.7435079225352113,1.8321211167744227,1.8478474617004395
14,0.7919710497835498,0.7724471830985915,1.8242046322141374,1.833195149898529
15,0.8022862554112554,0.7724471830985915,1.8163485356739588,1.8211421370506287
16,0.780370670995671,0.5832416373239437,1.8186342035021101,1.858572781085968
17,0.7685335497835498,0.7724471830985915,1.7987396376473563,1.7976356148719788
18,0.8087121212121212,0.7724471830985915,1.7696618352617537,1.7876020669937134
19,0.8054991883116883,0.7724471830985915,1.7727410452706474,1.781372845172882
20,0.8087121212121212,0.7724471830985915,1.7578458786010742,1.7690966725349426
21,0.8077313311688312,0.7935739436619718,1.7477598190307617,1.7628850936889648
22,0.8473687770562771,0.8225132042253521,1.736836654799325,1.7575132250785828
23,0.856838474025974,0.8444102112676056,1.740508028439113,1.7514066696166992
24,0.8754058441558442,0.8592649647887324,1.7340407371520996,1.7424877882003784
25,0.884469696969697,0.8592649647887324,1.7272363560540336,1.7379474639892578
26,0.880275974025974,0.8592649647887324,1.717499511582511,1.7313734889030457
27,0.8945143398268398,0.8592649647887324,1.7209938764572144,1.7298840284347534
28,0.8988433441558442,0.8592649647887324,1.7036481244223458,1.7219576835632324
29,0.8957656926406926,0.8741197183098591,1.7059365851538522,1.7160876989364624
30,0.9076366341991342,0.8702134683098591,1.6888979162488664,1.7126578092575073
31,0.9044237012987013,0.8741197183098591,1.6921331541878837,1.70870041847229
32,0.9012107683982684,0.8741197183098591,1.6916423354830061,1.704723834991455
33,0.9087527056277056,0.8741197183098591,1.6800942591258459,1.7015642523765564
34,0.8894751082251082,0.8741197183098591,1.7017449481146676,1.6979150772094727
35,0.9002299783549784,0.8741197183098591,1.6841614416667394,1.696881651878357
36,0.9002299783549784,0.8741197183098591,1.6823444707053048,1.6924044489860535
37,0.91308170995671,0.8741197183098591,1.6646713359015328,1.6897094249725342
38,0.9098687770562771,0.8741197183098591,1.6671301977975028,1.687028169631958
39,0.91308170995671,0.8741197183098591,1.6568358114787511,1.6835637092590332
40,0.9034429112554113,0.8741197183098591,1.6625641924994332,1.6814123392105103
41,0.9066558441558442,0.8741197183098591,1.6587837082999093,1.678881585597992
42,0.91308170995671,0.8741197183098591,1.652949231011527,1.6771531105041504
43,0.9162946428571429,0.8741197183098591,1.6460324696132116,1.6744703650474548
44,0.9162946428571429,0.8741197183098591,1.6506755692618233,1.6730987429618835
45,0.9098687770562771,0.8741197183098591,1.6520684276308333,1.671116292476654
46,0.9066558441558442,0.8741197183098591,1.6469050645828247,1.667974054813385
47,0.9066558441558442,0.8741197183098591,1.6487362895693098,1.6660583019256592
48,0.9098687770562771,0.8741197183098591,1.641505411693028,1.664763331413269
49,0.9098687770562771,0.8741197183098591,1.638656599181039,1.6623461842536926
50,0.9162946428571429,0.8741197183098591,1.6297919069017683,1.6609427332878113
51,0.9098687770562771,0.8741197183098591,1.6312360082353865,1.6598151326179504
52,0.9162946428571429,0.8741197183098591,1.628005794116429,1.658542513847351
53,0.9034429112554113,0.8741197183098591,1.6377221175602503,1.6577317118644714
54,0.9066558441558442,0.8741197183098591,1.6306118113654,1.656110942363739
55,0.91308170995671,0.8741197183098591,1.6269615037100655,1.6547653675079346
56,0.91308170995671,0.8741197183098591,1.6226171084812708,1.6534212231636047
57,0.9066558441558442,0.8741197183098591,1.63111446584974,1.6519583463668823
58,0.91308170995671,0.8741197183098591,1.623444676399231,1.6511174440383911
59,0.9034429112554113,0.8741197183098591,1.6291241986410958,1.6494110226631165
60,0.9066558441558442,0.8741197183098591,1.6223920754023962,1.648850679397583
61,0.9066558441558442,0.8741197183098591,1.6254801409585136,1.6477695107460022
62,0.9002299783549784,0.8741197183098591,1.6280011790139335,1.6469374299049377
63,0.9034429112554113,0.8741197183098591,1.6246791226523263,1.6462302207946777
64,0.9002299783549784,0.8741197183098591,1.626598290034703,1.6451568007469177
65,0.9034429112554113,0.8741197183098591,1.62277775151389,1.6442646980285645
66,0.9098687770562771,0.8741197183098591,1.617563315800258,1.643449604511261
67,0.9002299783549784,0.8741197183098591,1.6233227593558175,1.6425749063491821
68,0.9034429112554113,0.8741197183098591,1.620635254042489,1.6419450640678406
69,0.9066558441558442,0.8741197183098591,1.6189142976488387,1.6411091685295105
70,0.91308170995671,0.8741197183098591,1.6099283184323991,1.6405510306358337
71,0.9066558441558442,0.8741197183098591,1.6151808159691947,1.6400062441825867
72,0.91308170995671,0.8741197183098591,1.6081379652023315,1.6394638419151306
73,0.9162946428571429,0.8741197183098591,1.605308975492205,1.638856053352356
74,0.9066558441558442,0.8741197183098591,1.6125388145446777,1.6383262276649475
75,0.9098687770562771,0.8741197183098591,1.6072077410561698,1.6377909779548645
76,0.9098687770562771,0.8741197183098591,1.6086034434182304,1.6372796893119812
77,0.9066558441558442,0.8741197183098591,1.6121701683316911,1.6365874409675598
78,0.9098687770562771,0.8741197183098591,1.6067485298429216,1.636228322982788
79,0.9066558441558442,0.8741197183098591,1.6080558129719325,1.6355710625648499
80,0.91308170995671,0.8741197183098591,1.60262211731502,1.6351938247680664
81,0.8905911796536797,0.8741197183098591,1.622599755014692,1.634850025177002
82,0.9034429112554113,0.8741197183098591,1.6106298140117101,1.634439468383789
83,0.9066558441558442,0.8741197183098591,1.6077745131083898,1.6340530514717102
84,0.9098687770562771,0.8741197183098591,1.6047006334577287,1.633731722831726
85,0.8970170454545455,0.8741197183098591,1.616162725857326,1.63324636220932
86,0.9066558441558442,0.8741197183098591,1.6054952825818742,1.6329203844070435
87,0.8970170454545455,0.8741197183098591,1.6136803116117204,1.6325846910476685
88,0.91308170995671,0.8741197183098591,1.6041236094066076,1.6321914792060852
89,0.9162946428571429,0.8741197183098591,1.5969995941434587,1.6317297220230103
90,0.9034429112554113,0.8741197183098591,1.6071426698139735,1.6314387321472168
91,0.9098687770562771,0.8741197183098591,1.601908598627363,1.6311477422714233
92,0.9002299783549784,0.8741197183098591,1.6088936839784895,1.6309415102005005
93,0.9034429112554113,0.8741197183098591,1.6060279948370797,1.6305649876594543
94,0.9002299783549784,0.8741197183098591,1.6100740773337228,1.630255937576294
95,0.9066558441558442,0.8741197183098591,1.603810088975089,1.6300501227378845
96,0.9066558441558442,0.8741197183098591,1.603483830179487,1.6298388242721558
97,0.9066558441558442,0.8741197183098591,1.6030493463788713,1.6294751167297363
98,0.9066558441558442,0.8741197183098591,1.6019350119999476,1.6292641162872314
99,0.9098687770562771,0.8741197183098591,1.6004232508795602,1.6290482878684998
